order_id,order_time,day_of_week,num_items,order_value,prep_time,restaurant_load,rider_assignment_delay,pickup_wait,distance_km,traffic_level,weather,area_type,rider_experience,peak_hour,actual_delivery_time,promised_eta,customer_zone,restaurant_zone,batch_delivery
ORD-1198,09:01,Friday,3,741,12,Moderate,1,2,1.5,Low,Clear,Urban,Experienced,No,25,44,Z3,Z5,Yes
ORD-1199,17:30,Sunday,4,830,12,Moderate,6,1,3.7,Heavy,Rain,Dense Urban,Experienced,No,43,64,Z8,Z8,No
ORD-1200,10:54,Saturday,2,362,13,High,38,6,1.9,Heavy,Hot,Urban,Experienced,No,66,34,Z4,Z1,No
ORD-1201,21:25,Thursday,3,490,20,Very High,1,7,4.2,Heavy,Clear,Dense Urban,Experienced,Yes,46,43,Z4,Z8,No
ORD-1202,18:33,Sunday,2,281,13,High,4,4,2.1,Moderate,Clear,Urban,Experienced,No,30,26,Z2,Z1,No
ORD-1203,12:10,Friday,3,535,14,Low,4,4,5.5,Moderate,Clear,Suburban,New,Yes,42,45,Z2,Z7,Yes
ORD-1204,20:27,Wednesday,3,749,12,High,9,4,11.9,Heavy,Clear,Suburban,Experienced,Yes,66,80,Z4,Z1,No
ORD-1205,14:08,Tuesday,3,439,17,High,5,6,3.2,Heavy,Cold,Dense Urban,New,Yes,49,41,Z6,Z3,No
ORD-1206,21:26,Monday,4,943,18,High,6,4,2.7,Heavy,Hot,Urban,Experienced,Yes,42,40,Z8,Z1,No
ORD-1207,17:11,Tuesday,1,177,10,Moderate,4,4,0.9,Low,Hot,Suburban,Experienced,No,27,20,Z6,Z3,Yes
ORD-1208,12:19,Tuesday,4,585,15,High,3,3,3.8,Moderate,Clear,Urban,Moderate,Yes,37,45,Z4,Z4,No
ORD-1209,12:04,Tuesday,2,397,18,High,2,3,7.3,Moderate,Clear,Suburban,Experienced,Yes,44,71,Z7,Z5,Yes
ORD-1210,20:05,Tuesday,2,537,11,High,1,2,1.8,Moderate,Clear,Dense Urban,Experienced,Yes,24,34,Z2,Z3,No
ORD-1211,22:38,Thursday,3,631,11,Moderate,4,5,2.7,Moderate,Rain,Urban,Moderate,No,33,32,Z4,Z5,No
ORD-1212,15:03,Monday,4,1162,19,Moderate,1,4,2.3,Low,Clear,Urban,Experienced,No,32,36,Z4,Z8,No
ORD-1213,18:18,Tuesday,2,345,17,Moderate,7,1,4.5,Heavy,Clear,Urban,Experienced,No,43,38,Z8,Z7,No
ORD-1214,20:57,Friday,2,282,11,Moderate,5,5,2.5,Moderate,Rain,Dense Urban,New,Yes,37,38,Z7,Z7,No
ORD-1215,22:18,Thursday,2,380,10,Moderate,5,4,5.3,Low,Rain,Urban,Moderate,Yes,40,48,Z4,Z2,No
ORD-1216,17:43,Friday,2,452,7,Moderate,3,6,5.7,Low,Clear,Urban,Experienced,No,31,45,Z2,Z6,No
ORD-1217,16:35,Friday,4,710,17,High,1,1,3.7,Moderate,Clear,Suburban,Moderate,No,48,53,Z6,Z2,No
ORD-1218,14:46,Saturday,4,876,11,Low,4,6,1.5,Moderate,Hot,Dense Urban,Experienced,No,34,31,Z3,Z4,Yes
ORD-1219,12:32,Tuesday,4,557,20,High,3,2,2.3,Moderate,Clear,Suburban,Moderate,Yes,34,35,Z7,Z1,No
ORD-1220,22:23,Saturday,1,134,10,High,3,1,5.2,Low,Rain,Suburban,Moderate,Yes,30,42,Z8,Z3,No
ORD-1221,12:20,Saturday,4,1149,16,Moderate,2,8,0.9,Heavy,Clear,Dense Urban,Experienced,Yes,35,33,Z6,Z2,No
ORD-1222,18:33,Saturday,1,155,6,Low,6,4,3.1,Low,Clear,Dense Urban,Experienced,No,30,34,Z7,Z2,No
ORD-1223,22:07,Friday,2,367,10,High,8,6,3.1,Moderate,Fog,Suburban,Moderate,Yes,37,35,Z4,Z8,No
ORD-1224,18:22,Monday,4,623,16,Moderate,2,9,1.3,Heavy,Hot,Dense Urban,Moderate,No,42,33,Z2,Z7,Yes
ORD-1225,14:30,Tuesday,2,314,10,Low,10,5,5.0,Moderate,Clear,Suburban,New,No,43,42,Z3,Z2,No
ORD-1226,21:06,Thursday,5,1128,15,Moderate,5,2,4.9,Heavy,Rain,Urban,Moderate,Yes,66,47,Z4,Z2,No
ORD-1227,20:10,Wednesday,2,342,15,Very High,3,4,2.7,Low,Clear,Suburban,Experienced,Yes,30,38,Z6,Z7,No
ORD-1228,13:51,Thursday,3,607,18,High,7,9,2.7,Moderate,Clear,Urban,New,Yes,46,36,Z3,Z4,No
ORD-1229,17:37,Wednesday,6,892,30,Moderate,1,4,5.0,Low,Cold,Suburban,Experienced,No,52,47,Z7,Z3,Yes
ORD-1230,20:21,Thursday,2,277,9,Moderate,34,4,2.7,Moderate,Clear,Urban,Experienced,Yes,60,39,Z7,Z6,Yes
ORD-1231,19:32,Saturday,2,368,9,High,2,4,4.9,Low,Clear,Urban,Experienced,Yes,29,43,Z2,Z7,No
ORD-1232,14:15,Monday,3,1046,28,Very High,3,4,0.5,Moderate,Hot,Urban,New,Yes,41,33,Z6,Z2,No
ORD-1233,15:31,Sunday,3,597,7,Low,2,4,2.9,Moderate,Clear,Dense Urban,Experienced,No,26,33,Z7,Z2,No
ORD-1234,13:23,Tuesday,1,138,18,Very High,2,8,2.7,Severe,Rain,Urban,Moderate,Yes,45,40,Z3,Z3,No
ORD-1235,13:30,Sunday,2,124,9,Moderate,6,4,5.9,Low,Clear,Urban,Experienced,Yes,34,41,Z1,Z2,No
ORD-1236,19:25,Tuesday,1,155,15,Very High,5,7,4.4,Severe,Clear,Urban,New,Yes,53,42,Z8,Z5,No
ORD-1237,14:24,Wednesday,4,601,23,High,3,2,1.1,Heavy,Hot,Dense Urban,Moderate,Yes,42,30,Z5,Z5,Yes
ORD-1238,21:08,Sunday,4,694,19,High,7,8,3.1,Low,Rain,Suburban,New,Yes,45,36,Z3,Z7,No
ORD-1239,16:15,Sunday,6,485,13,Low,2,5,0.6,Heavy,Clear,Dense Urban,Moderate,No,28,26,Z2,Z2,No
ORD-1240,18:48,Friday,2,293,29,High,3,5,2.9,Heavy,Clear,Dense Urban,Experienced,No,54,47,Z6,Z2,No
ORD-1241,12:28,Saturday,3,271,10,Moderate,6,3,3.2,Heavy,Rain,Suburban,New,Yes,36,36,Z4,Z4,No
ORD-1242,21:49,Wednesday,3,997,14,High,3,2,3.8,Severe,Clear,Urban,Moderate,Yes,58,47,Z8,Z5,No
ORD-1243,20:02,Monday,3,522,13,High,7,3,4.1,Heavy,Clear,Urban,Moderate,Yes,39,38,Z3,Z4,No
ORD-1244,11:17,Wednesday,3,621,12,Moderate,2,3,3.7,Low,Cold,Urban,Moderate,No,28,33,Z4,Z6,No
ORD-1245,19:25,Wednesday,1,297,12,High,5,4,3.0,Moderate,Clear,Suburban,Experienced,Yes,32,36,Z5,Z3,No
ORD-1246,11:55,Wednesday,2,478,5,Low,2,2,3.4,Heavy,Clear,Urban,Experienced,No,23,35,Z5,Z3,No
ORD-1247,19:29,Friday,1,199,13,High,1,4,3.1,Moderate,Clear,Urban,New,Yes,31,33,Z6,Z7,No
ORD-1248,18:50,Tuesday,5,634,19,Moderate,3,2,2.0,Low,Clear,Urban,Experienced,No,32,35,Z2,Z3,No
ORD-1249,20:32,Thursday,4,451,10,High,4,1,4.0,Moderate,Hot,Urban,Experienced,Yes,30,47,Z7,Z1,No
ORD-1250,20:28,Friday,1,311,8,Moderate,12,5,0.7,Moderate,Clear,Dense Urban,Experienced,Yes,33,27,Z1,Z4,No
ORD-1251,22:21,Sunday,1,228,11,High,3,11,3.7,Heavy,Rain,Urban,Experienced,Yes,44,39,Z2,Z8,No
ORD-1252,15:12,Friday,3,500,12,Moderate,3,8,1.9,Heavy,Rain,Urban,New,No,56,30,Z8,Z5,No
ORD-1253,13:10,Saturday,3,480,12,Moderate,4,3,2.2,Moderate,Clear,Dense Urban,Moderate,Yes,32,29,Z4,Z3,No
ORD-1254,22:32,Thursday,4,588,8,Moderate,2,9,3.3,Moderate,Rain,Dense Urban,Experienced,No,50,46,Z2,Z5,No
ORD-1255,22:12,Saturday,9,1326,36,High,5,13,3.9,Severe,Clear,Urban,Moderate,Yes,76,55,Z7,Z6,No
ORD-1256,12:21,Monday,4,1130,18,Moderate,6,6,2.1,Heavy,Rain,Dense Urban,Moderate,Yes,49,32,Z2,Z1,Yes
ORD-1257,13:01,Thursday,4,465,17,Moderate,12,2,2.5,Heavy,Rain,Dense Urban,Experienced,Yes,49,33,Z1,Z5,Yes
ORD-1258,19:44,Tuesday,1,265,12,Moderate,8,3,3.4,Low,Clear,Dense Urban,Experienced,Yes,37,34,Z5,Z5,No
ORD-1259,14:14,Wednesday,2,276,15,Moderate,4,3,2.1,Heavy,Clear,Urban,New,Yes,32,29,Z1,Z1,No
ORD-1260,13:26,Wednesday,2,386,17,Moderate,5,4,2.7,Moderate,Clear,Urban,Moderate,Yes,37,32,Z5,Z4,No
ORD-1261,22:25,Saturday,3,490,22,High,6,5,5.5,Severe,Clear,Dense Urban,New,Yes,68,48,Z6,Z4,Yes
ORD-1262,13:35,Friday,3,468,20,Very High,3,2,2.7,Moderate,Clear,Dense Urban,Experienced,Yes,42,34,Z4,Z6,Yes
ORD-1263,13:08,Saturday,5,664,24,High,34,3,2.0,Severe,Rain,Dense Urban,New,Yes,81,41,Z1,Z8,No
ORD-1264,13:33,Thursday,3,624,24,High,1,2,1.2,Heavy,Clear,Urban,Experienced,Yes,35,33,Z8,Z7,No
ORD-1265,14:03,Tuesday,1,195,9,High,6,4,4.6,Low,Rain,Suburban,Moderate,Yes,45,37,Z7,Z4,No
ORD-1266,09:52,Tuesday,1,297,6,Low,3,2,3.4,Heavy,Clear,Dense Urban,Experienced,No,29,30,Z7,Z5,No
ORD-1267,12:43,Friday,2,292,19,High,2,2,1.8,Moderate,Clear,Dense Urban,Experienced,Yes,33,35,Z5,Z3,No
ORD-1268,20:48,Wednesday,3,776,19,High,2,5,1.8,Heavy,Clear,Dense Urban,Moderate,Yes,39,35,Z4,Z1,No
ORD-1269,18:53,Thursday,4,894,18,High,3,12,6.9,Moderate,Clear,Suburban,Experienced,No,53,53,Z6,Z2,No
ORD-1270,21:06,Sunday,2,241,14,Very High,1,2,9.6,Moderate,Rain,Urban,Moderate,Yes,44,67,Z6,Z5,No
ORD-1271,10:46,Wednesday,5,867,17,Moderate,5,2,3.2,Low,Clear,Dense Urban,Moderate,No,37,41,Z1,Z7,No
ORD-1272,22:17,Monday,3,544,13,Moderate,9,4,5.5,Low,Rain,Urban,Experienced,Yes,44,48,Z5,Z5,No
ORD-1273,11:35,Sunday,3,1277,24,Very High,7,9,3.0,Moderate,Rain,Dense Urban,Experienced,No,56,39,Z6,Z8,No
ORD-1274,20:51,Saturday,6,2231,33,Very High,5,4,3.2,Moderate,Clear,Urban,Moderate,Yes,58,42,Z3,Z4,Yes
ORD-1275,21:41,Monday,7,1115,20,Moderate,14,3,3.5,Heavy,Clear,Dense Urban,Moderate,Yes,55,41,Z7,Z1,No
ORD-1276,15:00,Sunday,2,411,19,High,2,12,2.1,Low,Rain,Urban,Moderate,No,43,31,Z3,Z5,No
ORD-1277,18:57,Friday,6,450,30,Moderate,4,3,1.3,Heavy,Clear,Dense Urban,Experienced,No,48,29,Z2,Z5,No
ORD-1278,17:50,Tuesday,3,375,11,Low,3,6,10.9,Low,Clear,Suburban,Moderate,No,47,65,Z1,Z2,No
ORD-1279,22:17,Saturday,2,426,20,High,4,6,2.7,Heavy,Clear,Urban,New,Yes,43,32,Z1,Z7,No
ORD-1280,20:11,Thursday,2,606,15,Moderate,12,2,4.2,Moderate,Rain,Suburban,Moderate,Yes,47,40,Z5,Z5,No
ORD-1281,19:36,Sunday,4,569,36,High,4,3,2.0,Moderate,Hot,Urban,Experienced,Yes,52,32,Z6,Z5,No
ORD-1282,15:56,Sunday,2,301,11,Low,3,6,5.4,Moderate,Cold,Suburban,Experienced,No,36,44,Z1,Z4,No
ORD-1283,20:13,Monday,2,281,15,Very High,3,5,5.4,Heavy,Clear,Dense Urban,New,Yes,52,43,Z2,Z2,No
ORD-1284,22:46,Sunday,4,1231,12,Moderate,3,3,9.0,Low,Clear,Suburban,Experienced,No,38,58,Z8,Z8,No
ORD-1285,12:09,Monday,2,329,12,Moderate,3,7,4.7,Moderate,Clear,Dense Urban,New,Yes,40,39,Z6,Z3,No
ORD-1286,13:20,Sunday,1,304,14,Very High,5,3,2.5,Heavy,Clear,Urban,Experienced,Yes,32,36,Z7,Z5,No
ORD-1287,19:15,Thursday,3,391,9,Moderate,2,3,2.4,Heavy,Clear,Dense Urban,Experienced,Yes,30,38,Z4,Z7,No
ORD-1288,13:18,Monday,1,150,9,Moderate,11,7,2.9,Heavy,Clear,Dense Urban,Moderate,Yes,44,37,Z1,Z7,No
ORD-1289,11:05,Thursday,4,575,27,Moderate,2,7,6.9,Low,Rain,Urban,New,No,61,46,Z8,Z3,No
ORD-1290,13:28,Wednesday,2,562,10,Moderate,6,4,3.3,Moderate,Cold,Urban,Moderate,Yes,33,38,Z7,Z3,No
ORD-1291,12:59,Saturday,2,323,14,High,3,3,3.1,Low,Rain,Suburban,Moderate,Yes,30,37,Z1,Z1,No
ORD-1292,13:42,Saturday,5,911,24,High,7,7,9.0,Heavy,Fog,Urban,Moderate,Yes,69,72,Z4,Z2,No
ORD-1293,18:50,Wednesday,2,343,12,Moderate,1,3,5.1,Moderate,Rain,Urban,New,No,38,42,Z5,Z8,No
ORD-1294,23:02,Saturday,1,155,10,Low,8,5,1.1,Low,Clear,Urban,Moderate,No,29,25,Z7,Z6,No
ORD-1295,16:44,Monday,3,415,11,Low,5,8,0.8,Low,Rain,Dense Urban,Moderate,No,32,21,Z2,Z1,No
ORD-1296,12:20,Tuesday,3,453,19,Moderate,7,8,6.4,Moderate,Clear,Urban,Experienced,Yes,55,52,Z1,Z7,Yes
ORD-1297,13:19,Monday,2,408,13,Very High,1,4,3.1,Heavy,Clear,Urban,New,Yes,33,33,Z4,Z6,No
ORD-1298,11:26,Tuesday,4,543,14,Low,5,3,5.0,Moderate,Hot,Dense Urban,Experienced,No,41,46,Z3,Z3,No
ORD-1299,19:14,Wednesday,4,933,17,High,1,5,1.4,Heavy,Hot,Urban,Experienced,Yes,32,34,Z5,Z3,No
ORD-1300,16:52,Tuesday,5,1050,16,Moderate,4,2,7.6,Moderate,Clear,Suburban,Moderate,No,45,52,Z4,Z6,No
ORD-1301,12:40,Friday,2,279,21,Very High,2,7,6.2,Moderate,Clear,Urban,Moderate,Yes,48,51,Z5,Z2,No
ORD-1302,14:51,Sunday,4,567,17,Moderate,4,2,6.0,Moderate,Rain,Suburban,Moderate,No,48,47,Z7,Z6,No
ORD-1303,12:47,Sunday,3,616,11,Moderate,6,3,6.2,Low,Clear,Suburban,New,Yes,58,70,Z4,Z5,No
ORD-1304,21:26,Saturday,4,433,19,High,4,2,6.0,Moderate,Clear,Urban,Experienced,Yes,41,57,Z2,Z6,No
ORD-1305,21:56,Saturday,3,480,17,Moderate,2,7,1.8,Moderate,Clear,Suburban,New,Yes,35,29,Z4,Z5,No
ORD-1306,19:56,Tuesday,2,300,19,Very High,1,9,3.3,Moderate,Clear,Dense Urban,Experienced,Yes,43,36,Z6,Z6,No
ORD-1307,20:43,Monday,2,641,13,Moderate,4,3,6.1,Heavy,Hot,Urban,New,Yes,49,49,Z1,Z4,Yes
ORD-1308,13:25,Saturday,2,336,8,Moderate,9,4,3.1,Moderate,Clear,Suburban,Moderate,Yes,32,36,Z5,Z5,No
ORD-1309,18:55,Thursday,3,356,13,Low,4,6,4.8,Heavy,Clear,Urban,Experienced,No,43,43,Z8,Z6,No
ORD-1310,21:18,Tuesday,4,748,15,High,2,5,4.6,Severe,Rain,Urban,Experienced,Yes,47,53,Z1,Z4,No
ORD-1311,19:39,Monday,3,473,16,Moderate,3,1,5.2,Heavy,Rain,Urban,Moderate,Yes,47,48,Z5,Z6,No
ORD-1312,18:56,Wednesday,2,413,8,Moderate,4,2,4.1,Heavy,Rain,Urban,Moderate,No,35,38,Z4,Z7,No
ORD-1313,14:02,Thursday,3,410,11,Moderate,2,4,3.2,Heavy,Clear,Dense Urban,Experienced,Yes,35,40,Z5,Z8,No
ORD-1314,19:46,Monday,2,481,13,Moderate,9,8,4.2,Moderate,Rain,Dense Urban,Experienced,Yes,47,43,Z4,Z8,No
ORD-1315,17:08,Thursday,2,265,10,Moderate,5,3,2.1,Heavy,Fog,Dense Urban,Experienced,No,33,28,Z1,Z6,No
ORD-1316,14:43,Tuesday,1,193,10,Low,5,4,7.1,Low,Clear,Suburban,Moderate,No,37,46,Z8,Z2,No
ORD-1317,21:51,Sunday,5,1061,18,High,6,3,1.5,Heavy,Clear,Dense Urban,New,Yes,39,35,Z7,Z6,No
ORD-1318,13:51,Saturday,4,873,76,Moderate,3,3,4.8,Low,Clear,Urban,Moderate,Yes,96,45,Z4,Z5,No
ORD-1319,10:17,Tuesday,2,590,13,Moderate,6,6,4.1,Moderate,Hot,Urban,New,No,39,35,Z8,Z3,No
ORD-1320,20:21,Tuesday,2,516,15,High,3,4,0.6,Moderate,Clear,Dense Urban,Moderate,Yes,30,30,Z6,Z7,No
ORD-1321,12:44,Saturday,3,801,11,High,5,10,3.8,Moderate,Hot,Urban,New,Yes,53,42,Z3,Z1,No
ORD-1322,21:32,Saturday,2,271,58,Moderate,5,6,4.1,Moderate,Clear,Suburban,New,Yes,84,41,Z5,Z1,No
ORD-1323,11:55,Sunday,4,406,21,Moderate,2,2,3.1,Low,Rain,Urban,Experienced,No,37,38,Z1,Z8,No
ORD-1324,09:43,Tuesday,3,372,11,Moderate,4,2,6.5,Moderate,Fog,Suburban,Experienced,No,41,52,Z4,Z7,No
ORD-1325,13:36,Friday,4,394,16,Very High,7,3,3.0,Heavy,Clear,Urban,Moderate,Yes,38,40,Z4,Z8,No
ORD-1326,14:00,Saturday,8,2858,34,Moderate,5,1,4.9,Heavy,Clear,Dense Urban,Experienced,Yes,69,52,Z2,Z3,Yes
ORD-1327,22:36,Thursday,3,631,12,High,1,6,2.6,Heavy,Rain,Urban,Experienced,No,34,32,Z7,Z5,No
ORD-1328,13:29,Wednesday,2,350,14,Moderate,8,4,2.3,Heavy,Clear,Dense Urban,Moderate,Yes,40,29,Z5,Z2,No
ORD-1329,13:30,Tuesday,3,434,27,Moderate,1,3,1.7,Moderate,Clear,Dense Urban,Moderate,Yes,43,32,Z2,Z1,No
ORD-1330,20:12,Wednesday,5,1107,27,Very High,5,2,7.4,Heavy,Fog,Dense Urban,Moderate,Yes,75,59,Z2,Z3,No
ORD-1331,21:53,Wednesday,5,338,16,High,3,4,3.7,Heavy,Rain,Urban,Experienced,Yes,41,49,Z6,Z5,No
ORD-1332,19:19,Friday,3,347,13,Low,3,2,1.5,Low,Fog,Urban,Moderate,Yes,43,33,Z8,Z3,No
ORD-1333,12:19,Monday,3,317,13,Low,10,4,4.3,Heavy,Clear,Suburban,New,Yes,44,44,Z7,Z4,No
ORD-1334,15:43,Saturday,6,923,21,Moderate,2,4,2.7,Severe,Rain,Dense Urban,Moderate,No,51,37,Z2,Z2,No
ORD-1335,11:21,Tuesday,1,331,11,High,3,7,1.9,Low,Fog,Dense Urban,New,No,33,25,Z8,Z6,No
ORD-1336,18:33,Wednesday,2,296,14,Moderate,2,5,3.4,Low,Cold,Urban,Experienced,No,32,36,Z1,Z4,No
ORD-1337,13:39,Thursday,1,267,14,Very High,6,3,4.5,Low,Fog,Suburban,Moderate,Yes,35,63,Z7,Z4,No
ORD-1338,21:53,Monday,3,491,16,High,5,8,1.2,Heavy,Clear,Dense Urban,New,Yes,38,29,Z2,Z1,No
ORD-1339,12:15,Wednesday,2,255,13,High,3,4,5.9,Moderate,Clear,Urban,Experienced,Yes,41,42,Z4,Z7,No
ORD-1340,22:03,Sunday,3,617,15,Moderate,8,5,3.2,Heavy,Hot,Urban,New,Yes,45,43,Z1,Z2,Yes
ORD-1341,20:47,Sunday,5,1393,20,Low,9,3,3.4,Moderate,Rain,Dense Urban,Experienced,Yes,49,39,Z2,Z6,No
ORD-1342,23:01,Saturday,3,468,6,Low,3,4,4.0,Low,Rain,Suburban,Experienced,No,26,34,Z2,Z4,No
ORD-1343,19:32,Wednesday,4,606,21,High,1,7,2.8,Heavy,Rain,Urban,Moderate,Yes,45,39,Z4,Z3,No
ORD-1344,12:48,Friday,1,117,8,High,2,4,4.0,Severe,Clear,Dense Urban,Moderate,Yes,39,40,Z1,Z6,No
ORD-1345,14:57,Saturday,3,402,8,Low,2,3,2.7,Moderate,Rain,Dense Urban,Moderate,No,27,30,Z1,Z7,No
ORD-1346,17:10,Monday,3,372,18,Moderate,1,4,0.7,Moderate,Rain,Urban,Experienced,No,29,24,Z8,Z4,No
ORD-1347,18:05,Thursday,2,187,13,Moderate,3,3,3.1,Low,Clear,Urban,Moderate,No,29,31,Z8,Z8,No
ORD-1348,13:38,Friday,2,416,21,Very High,6,7,7.9,Heavy,Fog,Urban,New,Yes,80,57,Z4,Z8,Yes
ORD-1349,21:17,Friday,4,846,22,Very High,4,14,0.8,Low,Clear,Suburban,Experienced,Yes,45,35,Z1,Z2,No
ORD-1350,13:37,Tuesday,4,592,23,Very High,2,5,4.1,Moderate,Clear,Dense Urban,New,Yes,48,47,Z7,Z5,No
ORD-1351,13:16,Wednesday,3,411,13,High,20,6,10.2,Moderate,Rain,Suburban,Moderate,Yes,73,66,Z7,Z2,No
ORD-1352,13:26,Sunday,4,666,24,High,9,3,2.0,Moderate,Clear,Urban,Experienced,Yes,44,44,Z7,Z4,No
ORD-1353,22:20,Monday,2,468,12,Moderate,2,4,2.8,Moderate,Rain,Dense Urban,Experienced,Yes,33,37,Z2,Z4,No
ORD-1354,12:25,Saturday,3,321,19,Very High,3,4,2.2,Moderate,Clear,Urban,Experienced,Yes,35,31,Z1,Z5,No
ORD-1355,12:20,Friday,1,196,7,Moderate,5,5,6.0,Severe,Hot,Suburban,Moderate,Yes,44,46,Z3,Z5,No
ORD-1356,10:04,Sunday,4,651,12,Moderate,3,8,4.3,Low,Rain,Suburban,Moderate,No,37,56,Z2,Z7,No
ORD-1357,20:33,Friday,3,430,15,High,2,7,5.4,Moderate,Clear,Suburban,New,Yes,42,44,Z3,Z1,No
ORD-1358,14:16,Thursday,4,917,17,High,2,4,2.2,Moderate,Cold,Urban,Moderate,Yes,33,35,Z3,Z7,No
ORD-1359,19:51,Sunday,4,648,26,High,8,3,1.4,Moderate,Clear,Dense Urban,Experienced,Yes,50,39,Z1,Z1,Yes
ORD-1360,13:16,Friday,5,1302,15,Moderate,8,7,4.1,Low,Clear,Urban,Moderate,Yes,42,43,Z5,Z5,No
ORD-1361,20:37,Friday,2,407,12,High,2,3,2.4,Low,Clear,Suburban,Experienced,Yes,25,35,Z5,Z6,No
ORD-1362,10:58,Saturday,3,368,18,Moderate,17,7,3.7,Low,Rain,Urban,New,No,56,37,Z6,Z6,No
ORD-1363,18:33,Wednesday,3,840,13,Low,5,2,5.6,Moderate,Clear,Urban,Moderate,No,40,65,Z7,Z3,No
ORD-1364,20:48,Friday,1,180,11,High,31,8,3.0,Heavy,Rain,Dense Urban,Experienced,Yes,71,37,Z4,Z8,No
ORD-1365,19:30,Saturday,4,593,15,Moderate,3,8,6.0,Severe,Clear,Dense Urban,New,Yes,62,52,Z6,Z3,No
ORD-1366,19:44,Tuesday,7,2061,33,High,17,5,6.9,Moderate,Hot,Suburban,Moderate,Yes,75,56,Z7,Z6,No
ORD-1367,19:18,Tuesday,3,268,9,Low,4,3,3.9,Low,Clear,Suburban,New,Yes,27,35,Z2,Z4,No
ORD-1368,14:35,Saturday,2,418,14,High,1,2,2.0,Heavy,Clear,Dense Urban,Experienced,No,38,36,Z6,Z6,No
ORD-1369,11:30,Sunday,6,1081,18,Moderate,1,3,4.1,Heavy,Clear,Urban,New,No,41,43,Z6,Z2,No
ORD-1370,15:30,Saturday,4,800,14,Moderate,1,2,3.5,Moderate,Hot,Dense Urban,Experienced,No,37,33,Z5,Z3,No
ORD-1371,13:21,Friday,4,513,24,Moderate,4,2,2.1,Low,Clear,Urban,Experienced,Yes,38,35,Z4,Z7,No
ORD-1372,09:20,Tuesday,3,355,14,Low,2,4,3.1,Moderate,Clear,Urban,New,No,33,31,Z6,Z2,No
ORD-1373,10:07,Sunday,2,244,15,Very High,5,8,0.4,Low,Clear,Urban,Moderate,No,48,26,Z7,Z7,No
ORD-1374,12:25,Sunday,2,369,10,Moderate,2,4,3.4,Moderate,Clear,Suburban,Moderate,Yes,27,33,Z3,Z5,No
ORD-1375,09:08,Sunday,4,888,16,Moderate,2,2,1.6,Low,Clear,Suburban,Moderate,No,27,29,Z3,Z6,No
ORD-1376,11:38,Friday,4,670,11,Low,5,3,2.3,Moderate,Clear,Dense Urban,New,No,35,29,Z5,Z7,No
ORD-1377,17:50,Tuesday,3,560,12,Low,2,1,4.6,Moderate,Clear,Urban,Moderate,No,30,59,Z5,Z7,No
ORD-1378,21:11,Thursday,2,492,17,High,11,6,1.9,Heavy,Hot,Suburban,Experienced,Yes,58,32,Z5,Z3,No
ORD-1379,19:47,Sunday,3,474,14,High,3,3,4.2,Moderate,Rain,Suburban,Moderate,Yes,38,44,Z8,Z8,Yes
ORD-1380,14:35,Saturday,1,135,9,Moderate,1,1,1.4,Low,Fog,Dense Urban,Experienced,No,20,27,Z6,Z5,No
ORD-1381,19:32,Tuesday,3,499,25,Very High,5,5,1.1,Moderate,Clear,Dense Urban,Experienced,Yes,48,32,Z5,Z8,Yes
ORD-1382,19:52,Sunday,5,948,10,Moderate,3,1,6.1,Moderate,Fog,Suburban,Moderate,Yes,33,50,Z1,Z2,No
ORD-1383,13:24,Friday,1,142,15,High,2,7,1.2,Heavy,Rain,Urban,New,Yes,33,28,Z8,Z3,No
ORD-1384,13:44,Saturday,3,432,16,Moderate,1,8,4.3,Severe,Hot,Suburban,New,Yes,51,50,Z2,Z8,No
ORD-1385,23:19,Monday,3,712,17,High,1,5,6.1,Heavy,Clear,Urban,Moderate,No,49,69,Z3,Z4,No
ORD-1386,20:03,Friday,2,505,12,Moderate,2,2,2.0,Severe,Rain,Dense Urban,New,Yes,35,38,Z6,Z3,No
ORD-1387,21:14,Saturday,2,324,10,Low,5,6,2.5,Low,Clear,Suburban,Moderate,Yes,29,30,Z2,Z2,No
ORD-1388,10:07,Tuesday,2,700,7,Low,4,2,9.2,Low,Rain,Urban,Moderate,No,38,60,Z7,Z6,No
ORD-1389,21:50,Wednesday,4,591,16,High,1,3,5.0,Moderate,Rain,Dense Urban,Moderate,Yes,42,48,Z7,Z3,No
ORD-1390,19:13,Sunday,1,190,23,Very High,11,5,2.0,Heavy,Clear,Urban,Experienced,Yes,50,32,Z5,Z8,No
ORD-1391,16:54,Friday,2,472,12,Moderate,3,6,0.7,Low,Clear,Urban,Moderate,No,26,21,Z6,Z1,No
ORD-1392,19:39,Saturday,2,758,19,High,10,4,4.0,Heavy,Clear,Urban,New,Yes,57,41,Z5,Z3,Yes
ORD-1393,19:50,Saturday,10,1655,25,Very High,5,3,1.4,Moderate,Rain,Urban,New,Yes,42,39,Z2,Z7,No
ORD-1394,20:40,Friday,7,1700,22,High,8,2,9.1,Severe,Fog,Urban,Moderate,Yes,88,76,Z1,Z3,No
ORD-1395,12:02,Thursday,4,1346,15,High,9,3,1.7,Heavy,Rain,Suburban,Experienced,Yes,44,41,Z2,Z7,No
ORD-1396,21:40,Saturday,2,491,6,Low,7,5,1.1,Moderate,Fog,Urban,Moderate,Yes,25,28,Z5,Z1,No
ORD-1397,11:37,Thursday,2,318,7,Low,2,2,1.3,Low,Clear,Dense Urban,Moderate,No,38,26,Z5,Z7,No
